State,City,Borough,Zipcode,Latitude,Longitude,Location,num_calls
NY,NEW YORK,MANHATTAN,10022.0,40.75707156,-73.96692938,Club/Bar/Restaurant,17
NY,NEW YORK,MANHATTAN,10010.0,40.7379031,-73.9838339,Club/Bar/Restaurant,41
NY,,BROOKLYN,11215.0,40.66315501,-73.98470988,Club/Bar/Restaurant,31
NY,WOODSIDE,QUEENS,11377.0,40.7536108,-73.90392257,Club/Bar/Restaurant,10
NY,,BROOKLYN,11220.0,40.64182776,-74.01738596,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10034.0,40.86676099,-73.92061093,Club/Bar/Restaurant,44
NY,RICHMOND HILL,QUEENS,11418.0,40.69956716,-73.83068528,Club/Bar/Restaurant,127
NY,NEW YORK,MANHATTAN,10025.0,40.80288579,-73.96393753,Club/Bar/Restaurant,20
NY,,BROOKLYN,11219.0,40.63148095,-74.00797649,Club/Bar/Restaurant,18
NY,,BROOKLYN,11221.0,40.69462615,-73.93104298,Club/Bar/Restaurant,12
NY,,BROOKLYN,11206.0,40.70081771,-73.92998708,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10034.0,40.86909004,-73.93158518,Club/Bar/Restaurant,14
NY,BRONX,BRONX,10458.0,40.8541375,-73.88695764,Club/Bar/Restaurant,50
NY,STATEN ISLAND,STATEN ISLAND,10302.0,40.63436537,-74.13582957,Club/Bar/Restaurant,11
NY,,BROOKLYN,11220.0,40.64041492,-74.01160961,Club/Bar/Restaurant,14
NY,BRONX,BRONX,10471.0,40.88956084,-73.89913283,Club/Bar/Restaurant,30
NY,BRONX,BRONX,10471.0,40.88955257,-73.89908583,Club/Bar/Restaurant,26
NY,STATEN ISLAND,STATEN ISLAND,10304.0,40.62650206,-74.07553682,Club/Bar/Restaurant,45
NY,BRONX,BRONX,10470.0,40.90127661,-73.85208191,Club/Bar/Restaurant,21
NY,,BROOKLYN,11211.0,40.71742349,-73.95815061,Club/Bar/Restaurant,29
NY,,BROOKLYN,11238.0,40.67721797,-73.95768914,Club/Bar/Restaurant,77
NY,KEW GARDENS,QUEENS,11415.0,40.70798579,-73.83097049,Club/Bar/Restaurant,29
NY,ASTORIA,QUEENS,11103.0,40.75856779,-73.91810847,Club/Bar/Restaurant,13
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75106308,-73.8722373,Club/Bar/Restaurant,10
NY,ASTORIA,QUEENS,11105.0,40.76965595,-73.90995017,Club/Bar/Restaurant,11
NY,,BROOKLYN,11215.0,40.67628864,-73.98379116,Club/Bar/Restaurant,12
NY,ASTORIA,QUEENS,11103.0,40.75981907,-73.91389803,Club/Bar/Restaurant,11
NY,BRONX,BRONX,10457.0,40.85233095,-73.88923437,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10036.0,40.76323255,-73.99285606,Club/Bar/Restaurant,28
NY,NEW YORK,MANHATTAN,10025.0,40.8057161,-73.96556148,Club/Bar/Restaurant,48
NY,NEW YORK,MANHATTAN,10019.0,40.76543908,-73.98972234,Club/Bar/Restaurant,11
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75575482,-73.88350791,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10013.0,40.71899008,-74.00330806,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10021.0,40.76997974,-73.95751829,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10039.0,40.82200374,-73.93991835,Club/Bar/Restaurant,14
NY,JAMAICA,QUEENS,11432.0,40.71461032,-73.80254298,Club/Bar/Restaurant,12
NY,STATEN ISLAND,STATEN ISLAND,10302.0,40.63195652,-74.13255334,Club/Bar/Restaurant,10
NY,,BROOKLYN,11234.0,40.62582338,-73.92761249,Club/Bar/Restaurant,50
NY,,BROOKLYN,11203.0,40.65240861,-73.92639076,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10027.0,40.80865068,-73.94545729,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10001.0,40.75196007,-74.00262754,Club/Bar/Restaurant,28
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75577379,-73.88326243,Club/Bar/Restaurant,143
NY,,BROOKLYN,11226.0,40.64606398,-73.94907482,Club/Bar/Restaurant,31
NY,,BROOKLYN,11217.0,40.68174132,-73.9768385,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10013.0,40.71895716,-73.9974892,Club/Bar/Restaurant,19
NY,,BROOKLYN,11206.0,40.70786637,-73.94538826,Club/Bar/Restaurant,15
NY,STATEN ISLAND,STATEN ISLAND,10301.0,40.61826634,-74.10518308,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10009.0,40.72517298,-73.98419056,Club/Bar/Restaurant,NaN
NY,NEW YORK,MANHATTAN,10025.0,40.80242871,-73.96833358,Club/Bar/Restaurant,14
NY,ASTORIA,QUEENS,11103.0,40.76350737,-73.90949641,Club/Bar/Restaurant,32
NY,,BROOKLYN,11211.0,40.7113011,-73.94758936,Club/Bar/Restaurant,70
NY,,BROOKLYN,11238.0,40.68320971,-73.96563917,Club/Bar/Restaurant,21
NY,,BROOKLYN,11237.0,40.70573362,-73.92152766,Club/Bar/Restaurant,24
NY,NEW YORK,MANHATTAN,10016.0,40.7451164,-73.98446732,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10033.0,40.84814867,-73.93278143,Club/Bar/Restaurant,10
NY,,BROOKLYN,11211.0,40.71189366,-73.94126205,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10012.0,40.72288755,-73.99457403,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10022.0,40.75680596,-73.96922878,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10019.0,40.76643238,-73.98678361,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10012.0,40.72513011,-74.00315323,Club/Bar/Restaurant,10
NY,SOUTH OZONE PARK,QUEENS,11420.0,40.68255971,-73.81414309,Club/Bar/Restaurant,14
NY,,BROOKLYN,11209.0,40.62556773,-74.03018836,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10028.0,40.77680121,-73.95251685,Club/Bar/Restaurant,35
NY,,BROOKLYN,11249.0,40.7121645,-73.96643223,Club/Bar/Restaurant,47
NY,NEW YORK,MANHATTAN,10002.0,40.72168764,-73.98839066,Club/Bar/Restaurant,89
NY,,BROOKLYN,11211.0,40.71829131,-73.95230962,Club/Bar/Restaurant,41
NY,,BROOKLYN,11234.0,40.61629488,-73.92989924,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10034.0,40.8659314,-73.91961044,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10036.0,40.75820114,-73.98909539,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10030.0,40.81442778,-73.94432902,Club/Bar/Restaurant,168
NY,NEW YORK,MANHATTAN,10009.0,40.72270842,-73.98595891,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10029.0,40.78959019,-73.94317972,Club/Bar/Restaurant,13
NY,,BROOKLYN,11238.0,40.68033713,-73.96077698,Club/Bar/Restaurant,181
NY,BRONX,BRONX,10464.0,40.85374431,-73.79030955,Club/Bar/Restaurant,59
NY,,BROOKLYN,11249.0,40.71205737,-73.96614372,Club/Bar/Restaurant,11
NY,BRONX,BRONX,10465.0,40.81904474,-73.81723392,Club/Bar/Restaurant,43
NY,RIDGEWOOD,QUEENS,11385.0,40.70587836,-73.91287846,Club/Bar/Restaurant,11
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75546118,-73.88629853,Club/Bar/Restaurant,28
NY,NEW YORK,MANHATTAN,10028.0,40.7765625,-73.95270477,Club/Bar/Restaurant,34
NY,NEW YORK,MANHATTAN,10034.0,40.86380538,-73.92535778,Club/Bar/Restaurant,25
NY,NEW YORK,MANHATTAN,10009.0,40.72302927,-73.983787,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10034.0,40.86924949,-73.91542314,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10019.0,40.76617995,-73.98759592,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10014.0,40.73322706,-74.00529691,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10012.0,40.72576132,-73.99477584,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10009.0,40.72579598,-73.98373582,Club/Bar/Restaurant,51
NY,NEW YORK,MANHATTAN,10033.0,40.85050642,-73.93286218,Club/Bar/Restaurant,27
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.74642854,-73.89533998,Club/Bar/Restaurant,154
NY,,BROOKLYN,11214.0,40.59955577,-73.98674822,Club/Bar/Restaurant,12
NY,ASTORIA,QUEENS,11102.0,40.77228954,-73.91539465,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10025.0,40.79959992,-73.9625957,Club/Bar/Restaurant,14
NY,BRONX,BRONX,10463.0,40.88722438,-73.90473127,Club/Bar/Restaurant,10
NY,,BROOKLYN,11206.0,40.70224685,-73.94334794,Club/Bar/Restaurant,29
NY,NEW YORK,MANHATTAN,10002.0,40.72021137,-73.99366154,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10016.0,40.74449832,-73.98110761,Club/Bar/Restaurant,12
NY,ASTORIA,QUEENS,11105.0,40.7808738,-73.91740581,Club/Bar/Restaurant,10
NY,,BROOKLYN,11221.0,40.69254612,-73.9273922,Club/Bar/Restaurant,50
NY,,BROOKLYN,11223.0,40.60320654,-73.97237862,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10013.0,40.72195166,-73.9962697,Club/Bar/Restaurant,10
NY,,BROOKLYN,11249.0,40.71760489,-73.95882508,Club/Bar/Restaurant,22
NY,,BROOKLYN,11217.0,40.68224416,-73.97976598,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10013.0,40.71863314,-74.00608218,Club/Bar/Restaurant,34
NY,ASTORIA,QUEENS,11105.0,40.77472725,-73.90869768,Club/Bar/Restaurant,96
NY,,BROOKLYN,11231.0,40.67900933,-74.01096737,Club/Bar/Restaurant,20
NY,ASTORIA,QUEENS,11103.0,40.76881394,-73.91075637,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10002.0,40.72037837,-73.98821412,Club/Bar/Restaurant,14
NY,,BROOKLYN,11220.0,40.63492412,-74.02039982,Club/Bar/Restaurant,22
NY,EAST ELMHURST,QUEENS,11369.0,40.76064275,-73.8726918,Club/Bar/Restaurant,11
NY,BRONX,BRONX,10453.0,40.85809258,-73.90191352,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10031.0,40.82542074,-73.95117416,Club/Bar/Restaurant,16
NY,,BROOKLYN,11238.0,40.67511234,-73.95664499,Club/Bar/Restaurant,15
NY,,BROOKLYN,11249.0,40.71625298,-73.96249818,Club/Bar/Restaurant,12
NY,BRONX,BRONX,10458.0,40.8578263,-73.88687184,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10022.0,40.75575619,-73.964786,Club/Bar/Restaurant,11
NY,ASTORIA,QUEENS,11103.0,40.76464356,-73.91658843,Club/Bar/Restaurant,14
NY,,BROOKLYN,11209.0,40.62708439,-74.02363248,Club/Bar/Restaurant,10
NY,,BROOKLYN,11211.0,40.70724156,-73.95392978,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10011.0,40.73360593,-73.99774483,Club/Bar/Restaurant,51
NY,NEW YORK,MANHATTAN,10029.0,40.79770759,-73.94018227,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10014.0,40.7329305,-74.0074943,Club/Bar/Restaurant,14
NY,,BROOKLYN,11203.0,40.63709769,-73.93463702,Club/Bar/Restaurant,33
NY,ASTORIA,QUEENS,11103.0,40.76568542,-73.91882894,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10017.0,40.75237897,-73.97034248,Club/Bar/Restaurant,23
NY,,BROOKLYN,11209.0,40.6218893,-74.03171405,Club/Bar/Restaurant,13
NY,WOODSIDE,QUEENS,11377.0,40.74677464,-73.89870301,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10019.0,40.76300249,-73.97617129,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10024.0,40.78485902,-73.97709151,Club/Bar/Restaurant,12
NY,BRONX,BRONX,10458.0,40.85717239,-73.88619695,Club/Bar/Restaurant,14
NY,BRONX,BRONX,10466.0,40.87916462,-73.84317384,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10001.0,40.74644833,-73.99146479,Club/Bar/Restaurant,43
NY,,BROOKLYN,11228.0,40.61805645,-73.99931562,Club/Bar/Restaurant,16
NY,BAYSIDE,QUEENS,11361.0,40.76751296,-73.77991676,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10026.0,40.80384372,-73.95607351,Club/Bar/Restaurant,13
NY,,BROOKLYN,11215.0,40.66065514,-73.99054225,Club/Bar/Restaurant,41
NY,,BROOKLYN,11214.0,40.60898748,-73.99371172,Club/Bar/Restaurant,13
NY,,BROOKLYN,11205.0,40.69072751,-73.95706755,Club/Bar/Restaurant,37
NY,NEW YORK,MANHATTAN,10009.0,40.72344702,-73.98828573,Club/Bar/Restaurant,31
NY,,BROOKLYN,11237.0,40.69862097,-73.92012955,Club/Bar/Restaurant,36
NY,SOUTH OZONE PARK,QUEENS,11420.0,40.68020767,-73.82122342,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10003.0,40.72881842,-73.98749824,Club/Bar/Restaurant,22
NY,ASTORIA,QUEENS,11103.0,40.76572112,-73.91886139,Club/Bar/Restaurant,24
NY,,BROOKLYN,11235.0,40.57997359,-73.95980632,Club/Bar/Restaurant,86
NY,NEW YORK,MANHATTAN,10029.0,40.79416672,-73.93986041,Club/Bar/Restaurant,11
NY,,BROOKLYN,11221.0,40.69494763,-73.93160881,Club/Bar/Restaurant,13
NY,KEW GARDENS,QUEENS,11415.0,40.70614247,-73.83176505,Club/Bar/Restaurant,11
NY,OZONE PARK,QUEENS,11416.0,40.68674049,-73.84403746,Club/Bar/Restaurant,16
NY,,BROOKLYN,11238.0,40.68326742,-73.96586628,Club/Bar/Restaurant,24
NY,,BROOKLYN,11203.0,40.65117671,-73.94161823,Club/Bar/Restaurant,20
NY,LONG ISLAND CITY,QUEENS,11101.0,40.75590774,-73.92149382,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10016.0,40.74231114,-73.9835694,Club/Bar/Restaurant,75
NY,,BROOKLYN,11211.0,40.71316905,-73.95798735,Club/Bar/Restaurant,48
NY,ASTORIA,QUEENS,11103.0,40.76796379,-73.91168171,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10025.0,40.80460198,-73.96637117,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10075.0,40.77224628,-73.95586329,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10011.0,40.73498104,-73.99732622,Club/Bar/Restaurant,23
NY,ASTORIA,QUEENS,11103.0,40.76443729,-73.91232895,Club/Bar/Restaurant,10
NY,,BROOKLYN,11206.0,40.70642699,-73.94306666,Club/Bar/Restaurant,17
NY,NEW YORK,MANHATTAN,10040.0,40.85490701,-73.92964414,Club/Bar/Restaurant,NaN
NY,,BROOKLYN,11226.0,40.6513983,-73.95895964,Club/Bar/Restaurant,12
NY,SOUTH RICHMOND HILL,QUEENS,11419.0,40.68815886,-73.81919006,Club/Bar/Restaurant,NaN
NY,BRONX,BRONX,10459.0,40.82255829,-73.90043756,Club/Bar/Restaurant,23
NY,NEW YORK,MANHATTAN,10013.0,40.71742241,-74.01025943,Club/Bar/Restaurant,31
NY,NEW YORK,MANHATTAN,10007.0,40.71304464,-74.00877261,Club/Bar/Restaurant,17
NY,,BROOKLYN,11238.0,40.67689062,-73.96360548,Club/Bar/Restaurant,NaN
NY,NEW YORK,MANHATTAN,10016.0,40.74159164,-73.98114813,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10016.0,40.74821319,-73.97340121,Club/Bar/Restaurant,16
NY,ASTORIA,QUEENS,11106.0,40.76330647,-73.92821753,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10003.0,40.72660323,-73.98602303,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10017.0,40.75245406,-73.9744029,Club/Bar/Restaurant,10
NY,,BROOKLYN,11211.0,40.71085026,-73.95230412,Club/Bar/Restaurant,58
NY,,BROOKLYN,11237.0,40.70781421,-73.92161539,Club/Bar/Restaurant,25
NY,BAYSIDE,QUEENS,11361.0,40.76497734,-73.77172326,Club/Bar/Restaurant,10
NY,,BROOKLYN,11213.0,40.6708817,-73.94204798,Club/Bar/Restaurant,12
NY,,BROOKLYN,11205.0,40.69333284,-73.96702951,Club/Bar/Restaurant,53
NY,,BROOKLYN,11216.0,40.67852184,-73.95102934,Club/Bar/Restaurant,24
NY,,BROOKLYN,11238.0,40.67698943,-73.96360182,Club/Bar/Restaurant,51
NY,BRONX,BRONX,10462.0,40.83368587,-73.85661199,Club/Bar/Restaurant,23
NY,,BROOKLYN,11235.0,40.5772491,-73.963073,Club/Bar/Restaurant,10
NY,ASTORIA,QUEENS,11106.0,40.75637977,-73.92551787,Club/Bar/Restaurant,10
NY,WHITESTONE,QUEENS,11357.0,40.78962999,-73.8141331,Club/Bar/Restaurant,28
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75097045,-73.87286548,Club/Bar/Restaurant,55
NY,BRONX,BRONX,10461.0,40.84850069,-73.83141585,Club/Bar/Restaurant,18
NY,SUNNYSIDE,QUEENS,11104.0,40.74346563,-73.92125948,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10014.0,40.73460504,-74.00059898,Club/Bar/Restaurant,39
NY,NEW YORK,MANHATTAN,10032.0,40.84291667,-73.93658886,Club/Bar/Restaurant,17
NY,,BROOKLYN,11216.0,40.68481525,-73.94421728,Club/Bar/Restaurant,23
NY,BRONX,BRONX,10458.0,40.85610707,-73.88862439,Club/Bar/Restaurant,31
NY,,BROOKLYN,11214.0,40.60085455,-73.99205958,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10019.0,40.76462701,-73.99554532,Club/Bar/Restaurant,10
NY,BRONX,BRONX,10457.0,40.85396304,-73.89703239,Club/Bar/Restaurant,14
NY,,BROOKLYN,11238.0,40.67153627,-73.95765669,Club/Bar/Restaurant,28
NY,,BROOKLYN,11223.0,40.59464739,-73.98176934,Club/Bar/Restaurant,10
NY,,BROOKLYN,11203.0,40.63708146,-73.93504778,Club/Bar/Restaurant,54
NY,ASTORIA,QUEENS,11102.0,40.7714957,-73.92651185,Club/Bar/Restaurant,29
NY,NEW YORK,MANHATTAN,10036.0,40.76242266,-73.99028594,Club/Bar/Restaurant,44
NY,,BROOKLYN,11230.0,40.63037828,-73.97710491,Club/Bar/Restaurant,122
NY,SOUTH OZONE PARK,QUEENS,11420.0,40.67793872,-73.82009024,Club/Bar/Restaurant,41
NY,ASTORIA,QUEENS,11103.0,40.75943779,-73.91421978,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10026.0,40.80592625,-73.95425521,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10024.0,40.78345666,-73.97808501,Club/Bar/Restaurant,36
NY,NEW YORK,MANHATTAN,10014.0,40.74014107,-74.00557893,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10011.0,40.74425009,-73.99805122,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10009.0,40.72723158,-73.98445345,Club/Bar/Restaurant,46
NY,NEW YORK,MANHATTAN,10009.0,40.72729198,-73.98455085,Club/Bar/Restaurant,39
NY,NEW YORK,MANHATTAN,10075.0,40.77220236,-73.95587054,Club/Bar/Restaurant,13
NY,,BROOKLYN,11215.0,40.66025365,-73.98380587,Club/Bar/Restaurant,26
NY,SOUTH OZONE PARK,QUEENS,11420.0,40.67542201,-73.81335543,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10019.0,40.76742353,-73.9897798,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10034.0,40.86395063,-73.92501778,Club/Bar/Restaurant,13
NY,ASTORIA,QUEENS,11103.0,40.76755781,-73.91199994,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10014.0,40.73296636,-74.00383916,Club/Bar/Restaurant,19
NY,,BROOKLYN,11211.0,40.71406587,-73.94937276,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10029.0,40.79502253,-73.9442369,Club/Bar/Restaurant,32
NY,,BROOKLYN,11207.0,40.67903383,-73.89557193,Club/Bar/Restaurant,34
NY,STATEN ISLAND,STATEN ISLAND,10304.0,40.62869214,-74.07998491,Club/Bar/Restaurant,10
NY,,BROOKLYN,11225.0,40.65910619,-73.96052995,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10065.0,40.76264385,-73.95975024,Club/Bar/Restaurant,13
NY,JAMAICA,QUEENS,11432.0,40.70801049,-73.80172213,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10002.0,40.71946123,-73.98488816,Club/Bar/Restaurant,14
NY,,BROOKLYN,11217.0,40.67961786,-73.98251405,Club/Bar/Restaurant,21
NY,,BROOKLYN,11249.0,40.71228453,-73.96400097,Club/Bar/Restaurant,14
NY,STATEN ISLAND,STATEN ISLAND,10304.0,40.6300146,-74.07674049,Club/Bar/Restaurant,15
NY,RICHMOND HILL,QUEENS,11418.0,40.69995743,-73.83103773,Club/Bar/Restaurant,28
NY,,BROOKLYN,11228.0,40.61804273,-73.99932282,Club/Bar/Restaurant,14
NY,,BROOKLYN,11216.0,40.6842086,-73.9440952,Club/Bar/Restaurant,40
NY,NEW YORK,MANHATTAN,10002.0,40.72240156,-73.99164826,Club/Bar/Restaurant,28
NY,BRONX,BRONX,10458.0,40.85291783,-73.88873455,Club/Bar/Restaurant,26
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.7555836,-73.88520105,Club/Bar/Restaurant,42
NY,,BROOKLYN,11211.0,40.7180295,-73.95657378,Club/Bar/Restaurant,18
NY,,BROOKLYN,11220.0,40.64434329,-74.00036755,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10033.0,40.85169711,-73.93199346,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10016.0,40.7416877,-73.98107593,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10027.0,40.80853789,-73.94491553,Club/Bar/Restaurant,12
NY,,BROOKLYN,11201.0,40.69044996,-73.99509232,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10003.0,40.73299583,-73.98649797,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10034.0,40.86131045,-73.92123202,Club/Bar/Restaurant,26
NY,WOODSIDE,QUEENS,11377.0,40.74124965,-73.91984749,Club/Bar/Restaurant,121
NY,NEW YORK,MANHATTAN,10040.0,40.86538748,-73.9271601,Club/Bar/Restaurant,21
NY,,BROOKLYN,11220.0,40.63825404,-74.01743187,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10033.0,40.85013331,-73.93314811,Club/Bar/Restaurant,18
NY,,BROOKLYN,11211.0,40.71750776,-73.95594283,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10014.0,40.73765444,-74.00220118,Club/Bar/Restaurant,22
NY,ELMHURST,QUEENS,11373.0,40.74854072,-73.86984571,Club/Bar/Restaurant,22
NY,,BROOKLYN,11237.0,40.70062282,-73.92559458,Club/Bar/Restaurant,13
NY,,BROOKLYN,11207.0,40.67864208,-73.89640537,Club/Bar/Restaurant,34
NY,RICHMOND HILL,QUEENS,11418.0,40.69951772,-73.83066377,Club/Bar/Restaurant,112
NY,,BROOKLYN,11201.0,40.68930464,-73.98597315,Club/Bar/Restaurant,19
NY,,BROOKLYN,11211.0,40.71761221,-73.94962619,Club/Bar/Restaurant,34
NY,NEW YORK,MANHATTAN,10002.0,40.72279663,-73.98959904,Club/Bar/Restaurant,84
NY,NEW YORK,MANHATTAN,10034.0,40.86701363,-73.92078779,Club/Bar/Restaurant,129
NY,NEW YORK,MANHATTAN,10021.0,40.76919736,-73.95716859,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10016.0,40.74394427,-73.98362673,Club/Bar/Restaurant,16
NY,,BROOKLYN,11222.0,40.73638044,-73.95526279,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10013.0,40.7148373,-73.99961402,Club/Bar/Restaurant,17
NY,FOREST HILLS,QUEENS,11375.0,40.71043941,-73.85067664,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10036.0,40.76253541,-73.99336512,Club/Bar/Restaurant,60
NY,RIDGEWOOD,QUEENS,11385.0,40.70097792,-73.89220875,Club/Bar/Restaurant,15
NY,,BROOKLYN,11216.0,40.6829057,-73.94035736,Club/Bar/Restaurant,196
NY,NEW YORK,MANHATTAN,10002.0,40.7187346,-73.99221148,Club/Bar/Restaurant,129
NY,FLUSHING,QUEENS,11358.0,40.7704443,-73.79322539,Club/Bar/Restaurant,47
NY,,BROOKLYN,11201.0,40.68573695,-73.99114805,Club/Bar/Restaurant,17
NY,,BROOKLYN,11216.0,40.67839438,-73.94827139,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10033.0,40.85057515,-73.93305369,Club/Bar/Restaurant,14
NY,,BROOKLYN,11235.0,40.57586737,-73.96863898,Club/Bar/Restaurant,45
NY,NEW YORK,MANHATTAN,10019.0,40.76559217,-73.98425316,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10013.0,40.72238533,-74.0037664,Club/Bar/Restaurant,10
NY,,BROOKLYN,11215.0,40.67008191,-73.97890811,Club/Bar/Restaurant,15
NY,ASTORIA,QUEENS,11105.0,40.77588489,-73.91504347,Club/Bar/Restaurant,18
NY,BRONX,BRONX,10462.0,40.83433133,-73.85048532,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10009.0,40.72786479,-73.97918929,Club/Bar/Restaurant,23
NY,NEW YORK,MANHATTAN,10003.0,40.72662273,-73.98863153,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10017.0,40.75510246,-73.97320355,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10024.0,40.78587442,-73.97632561,Club/Bar/Restaurant,19
NY,ASTORIA,QUEENS,11106.0,40.76341639,-73.92842679,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10016.0,40.74222053,-73.98335289,Club/Bar/Restaurant,17
NY,,BROOKLYN,11223.0,40.5979307,-73.98549182,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10075.0,40.77202126,-73.95601508,Club/Bar/Restaurant,11
NY,RIDGEWOOD,QUEENS,11385.0,40.70440802,-73.91040979,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10016.0,40.74538989,-73.97836459,Club/Bar/Restaurant,13
NY,,BROOKLYN,11237.0,40.70336751,-73.92134651,Club/Bar/Restaurant,23
NY,LONG ISLAND CITY,QUEENS,11101.0,40.75460334,-73.93356162,Club/Bar/Restaurant,17
NY,NEW YORK,MANHATTAN,10016.0,40.74383196,-73.98525434,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10027.0,40.80796067,-73.94907738,Club/Bar/Restaurant,70
NY,WOODSIDE,QUEENS,11377.0,40.74645261,-73.90082918,Club/Bar/Restaurant,47
NY,NEW YORK,MANHATTAN,10013.0,40.71903953,-73.99911977,Club/Bar/Restaurant,12
